id_cliente,id_atendimento,nota_nps,data_pesquisa
3084,2384,10,2023-10-29 01:26:23
3839,19163,8,2025-01-04 18:27:59
3384,5978,6,2024-04-22 13:55:55
2313,1161,6,2024-08-02 13:44:57
3831,5956,8,2024-09-26 17:28:57
3795,8968,8,2023-10-13 16:40:57
1938,12378,9,2023-01-16 23:34:29
4253,13428,10,2025-12-10 19:51:46
1239,13514,10,2024-07-26 12:27:39
4400,2769,10,2023-11-17 08:32:57
4486,2635,9,2024-01-09 03:28:08
1159,1574,8,2024-01-05 04:07:16
293,18629,8,2023-07-29 06:26:08
2558,3952,9,2025-03-07 01:45:49
3210,10889,10,2023-06-11 21:20:54
4193,15303,6,2023-06-03 16:25:50
1494,12822,9,2023-05-19 20:32:07
994,18290,9,2025-04-01 17:38:35
2949,1330,9,2024-08-01 05:04:02
858,17204,10,2023-03-11 08:29:46
3730,3917,10,2025-12-04 06:14:50
2112,3773,9,2023-08-06 20:24:42
3383,5485,10,2025-04-08 05:52:57
2700,6082,10,2023-11-06 14:29:33
1810,14145,9,2024-05-14 17:10:58
4074,1051,10,2024-01-22 16:50:59
4111,624,2,2023-06-02 06:36:52
4132,8010,10,2023-04-11 22:22:44
1832,18413,8,2023-09-04 14:59:21
4826,19892,9,2024-04-08 20:51:54
3045,9293,10,2024-11-01 01:36:15
4294,10273,10,2025-07-25 13:10:15
4870,3081,10,2024-10-04 08:36:09
1741,1502,5,2023-05-13 14:44:05
1016,4996,4,2023-09-26 17:30:41
2219,11450,3,2024-08-29 14:37:57
3270,14987,8,2025-02-14 01:31:52
4308,11048,5,2024-08-11 03:12:32
2124,17652,7,2023-09-05 20:16:56
3616,16811,9,2023-02-28 05:10:42
2639,7771,6,2024-04-09 23:06:58
3540,2533,10,2025-02-06 02:36:13
4240,12846,8,2023-02-13 11:57:48
2378,18944,10,2024-05-18 13:11:43
3974,1101,10,2023-12-21 20:36:25
820,14089,8,2023-01-31 10:48:41
2379,15200,8,2023-03-22 17:12:57
918,13509,10,2023-01-30 19:32:03
720,13368,9,2024-07-25 02:30:30
3154,13003,10,2025-08-19 08:35:37
3869,4723,10,2024-06-13 19:38:45
4023,6113,10,2024-11-17 09:36:29
2450,4239,9,2025-03-31 05:44:45
3752,7979,10,2024-08-29 22:54:56
4815,6436,10,2025-06-12 17:38:31
4397,12521,7,2025-03-01 12:16:20
3364,16650,9,2024-04-18 20:01:31
4593,7033,9,2025-04-24 05:34:29
4057,12684,9,2024-07-11 10:13:59
4657,10550,10,2024-11-11 15:34:50
112,1473,9,2025-02-27 02:15:53
4329,17855,10,2023-05-29 13:14:47
3138,11884,9,2023-08-04 21:17:28
3930,14127,5,2023-11-01 22:28:37
4238,14910,10,2024-04-06 23:01:15
1320,850,8,2024-01-17 19:52:15
1744,11000,9,2024-03-19 18:38:06
3174,11991,9,2025-08-20 23:23:08
1770,19268,2,2025-05-03 00:44:58
4444,11841,8,2024-08-19 03:34:44
3176,17420,1,2023-06-06 21:29:32
2269,2211,7,2024-12-19 08:11:39
3218,16858,10,2025-05-15 19:37:43
3455,3203,10,2023-09-30 07:22:42
3216,13889,9,2025-06-30 13:43:45
3174,12799,10,2024-12-02 22:39:24
871,18980,10,2023-04-16 22:54:09
2362,10034,4,2024-09-29 22:26:44
1560,1285,9,2025-09-10 21:07:00
1882,8607,9,2024-02-17 17:10:42
2320,3594,10,2023-01-05 20:55:25
1073,13417,10,2023-09-29 01:45:10
1340,18721,5,2025-05-01 01:43:23
4119,12348,4,2025-06-07 00:00:17
2881,11410,9,2024-08-29 17:00:47
181,3272,8,2023-08-15 16:17:52
2580,4718,9,2025-11-02 01:27:39
1918,1005,10,2025-11-12 00:14:45
3134,15584,5,2023-11-26 10:20:26
4966,10478,9,2023-03-17 00:03:34
1737,16388,9,2024-04-12 22:09:45
4667,8458,9,2025-11-24 22:53:04
1025,15964,7,2023-11-09 00:25:12
3625,16404,9,2024-01-19 08:16:36
4959,6213,9,2023-12-07 17:38:48
333,15543,9,2023-08-20 04:04:08
2594,12730,7,2023-07-10 02:12:56
41,3543,8,2023-09-20 01:37:32
985,10075,10,2024-10-07 16:25:30
1509,254,10,2023-01-03 10:29:35
4964,14768,10,2023-11-08 11:59:00
3651,19909,9,2024-04-09 13:37:53
517,9341,9,2023-03-08 04:42:19
4449,2143,6,2023-09-09 09:15:18
4309,6093,10,2024-02-11 22:44:30
3451,6404,8,2025-02-26 14:20:48
3760,7633,9,2023-06-23 08:26:47
2240,1729,10,2023-10-14 21:41:31
2588,9275,10,2023-05-24 10:17:19
4978,1672,8,2023-11-09 10:54:15
2738,13005,9,2023-09-04 08:26:48
701,15803,0,2025-11-08 10:43:19
1551,19086,7,2024-08-18 18:06:12
1676,1972,0,2025-07-03 15:09:46
395,17465,10,2025-02-17 10:42:44
3939,12147,10,2023-08-06 09:10:01
1409,10371,10,2025-06-23 01:15:22
3331,7808,10,2025-03-02 01:39:09
465,695,5,2024-02-13 06:51:15
4162,5730,10,2024-04-03 04:19:20
4890,17407,10,2024-07-04 04:18:25
2542,17862,8,2025-05-22 11:54:00
3256,10797,8,2023-04-21 19:56:15
4797,19370,10,2023-03-21 20:41:58
1307,10715,9,2023-11-22 06:51:04
2324,19575,10,2023-12-22 07:18:26
1626,19905,10,2024-12-24 04:14:40
2186,10195,5,2025-09-16 16:26:48
2657,15294,9,2023-07-28 00:15:50
666,3095,10,2023-10-28 18:33:00
2635,14129,10,2025-02-06 23:00:47
3886,7365,8,2025-06-22 14:53:40
4878,2115,10,2023-08-22 07:29:38
1145,14784,9,2023-07-06 17:32:12
2525,2274,7,2024-08-18 10:14:47
1919,13315,10,2024-10-27 04:49:08
2925,3245,9,2023-10-02 16:40:16
4043,16363,10,2023-10-23 17:07:49
3172,6183,10,2023-01-04 14:34:28
4744,5042,6,2023-12-27 07:30:26
4806,4818,9,2024-07-22 01:03:13
4764,11525,9,2025-08-31 00:00:41
4476,3564,9,2024-05-29 10:44:35
2054,12270,8,2024-10-18 02:30:10
3423,19584,7,2024-01-15 07:05:06
4680,6177,9,2025-11-19 15:07:25
3438,12245,10,2023-06-24 05:33:49
3147,6313,6,2025-06-23 23:08:07
412,11148,8,2025-05-08 20:25:18
2132,12421,10,2024-04-09 00:59:18
3798,657,10,2023-08-06 09:00:06
2891,6685,10,2025-07-02 04:32:57
2400,9995,10,2024-07-14 08:14:43
1158,17844,7,2025-04-11 11:45:06
4429,17336,1,2023-02-13 02:28:12
790,18448,6,2024-08-07 21:29:58
4846,10130,10,2023-11-21 19:50:17
638,3232,8,2025-12-25 05:03:39
575,17664,8,2025-10-07 19:30:01
4092,2485,9,2025-11-13 10:19:55
2596,7206,10,2025-12-05 16:51:40
165,5968,10,2023-08-29 09:23:42
4591,17189,9,2023-02-05 18:35:42
1156,953,3,2023-11-21 10:41:52
2004,9362,9,2024-03-28 23:44:48
743,19019,8,2024-01-20 14:58:34
4682,5665,9,2024-05-19 07:42:44
277,11523,7,2024-09-28 09:22:43
907,7029,10,2024-01-20 11:32:45
317,17039,4,2024-08-11 19:23:25
1562,3410,10,2024-07-14 04:40:15
36,4776,10,2024-10-15 15:21:34
2541,14097,3,2025-11-29 04:13:15
3504,10799,10,2024-04-10 08:10:07
3033,11201,7,2025-11-09 07:18:07
3214,1462,10,2024-12-06 09:29:13
3439,9025,10,2025-07-17 00:13:58
871,10338,8,2025-06-23 16:43:17
3936,7954,9,2023-08-11 10:30:55
1447,12312,10,2025-09-22 10:50:04
4926,13291,10,2023-10-29 07:38:28
363,11346,10,2025-09-23 08:00:12
93,15015,9,2023-02-23 11:44:02
2015,5153,4,2023-09-12 00:06:08
2319,1147,10,2024-07-28 17:41:22
1530,1938,8,2024-06-05 21:42:46
3551,12347,9,2024-07-03 08:55:18
284,17960,8,2023-08-07 13:23:23
2809,17510,8,2023-09-24 08:10:45
2745,14894,9,2025-12-25 19:54:27
3206,5915,9,2024-10-08 12:18:52
1964,457,7,2025-09-10 06:28:54
113,15454,7,2023-12-03 09:58:59
1872,5398,10,2023-09-04 14:13:23
58,16666,10,2024-01-27 21:12:46
4460,3859,9,2024-06-14 20:03:42
3142,97,10,2024-01-05 12:37:32
1439,3131,10,2025-03-09 15:14:20
2637,8016,8,2025-09-27 19:05:34
2302,6781,10,2023-09-20 03:47:39
733,6619,1,2023-01-14 01:35:21
3814,2628,8,2025-04-25 22:16:59
3990,3774,0,2023-02-14 03:50:15
877,2240,10,2025-06-08 14:49:31
3616,3664,8,2024-05-25 15:23:24
2097,14713,7,2023-05-20 15:20:08
164,16958,10,2023-06-01 04:41:00
4588,5139,10,2024-10-21 21:22:06
1182,14102,10,2024-03-11 22:17:23
364,2390,8,2024-12-07 17:42:26
133,11185,8,2025-06-19 00:44:33
635,13272,10,2025-09-25 12:20:51
2606,3083,9,2025-06-14 07:53:36
4807,10748,7,2023-02-22 07:10:50
4605,11230,10,2023-06-28 19:48:56
4273,19393,10,2024-06-01 13:39:55
2159,5592,8,2024-03-01 05:41:25
1517,1664,3,2025-12-25 08:32:43
3025,2902,10,2023-11-01 13:47:43
4161,4100,9,2023-09-19 10:56:27
4443,4269,8,2024-04-16 00:35:30
354,19213,10,2025-05-28 17:07:47
4965,18561,4,2023-06-23 07:11:58
4380,16760,9,2024-09-27 15:48:23
4788,8128,10,2023-05-14 10:47:32
345,6884,4,2023-09-13 03:45:38
4059,14815,10,2023-03-01 20:45:37
426,9936,10,2025-06-27 23:36:09
2121,2398,8,2025-01-10 12:35:18
2049,8900,10,2024-07-05 01:23:18
724,4185,9,2023-03-04 18:09:32
369,17028,10,2025-05-01 14:34:53
391,2577,7,2025-09-25 11:17:51
939,2374,9,2025-12-19 12:24:20
4739,15701,7,2024-11-06 06:06:40
736,6634,9,2025-02-22 06:17:30
1498,16413,10,2024-03-14 23:07:50
3614,15145,4,2025-03-29 04:57:36
3836,14570,10,2025-10-10 02:53:55
247,16572,10,2023-03-31 19:36:31
2793,9474,7,2024-12-06 17:53:08
1666,19186,8,2023-04-19 10:29:52
2907,19793,9,2024-02-23 01:13:36
4285,5641,5,2023-03-12 23:08:25
3900,9002,6,2023-03-05 08:55:01
2723,9288,9,2024-06-05 20:03:55
1605,2516,10,2023-08-10 02:52:28
2494,4263,10,2024-05-08 23:58:00
2410,15081,7,2025-05-14 10:53:16
2332,12325,8,2024-02-10 09:52:18
2979,416,7,2025-04-26 04:42:16
2415,10020,9,2023-04-05 20:32:02
1677,5014,9,2023-12-15 22:23:34
754,12481,10,2024-10-02 01:31:45
2581,5779,7,2023-12-10 18:04:21
309,7189,10,2025-11-08 01:08:18
4781,12824,9,2025-05-06 02:12:46
2122,3696,9,2023-03-28 11:59:07
666,711,10,2024-06-11 23:16:31
889,16360,10,2025-05-31 19:02:57
4920,4504,10,2024-04-01 02:29:15
4407,19961,0,2024-07-25 10:40:26
890,9442,9,2023-08-01 14:52:34
4561,16998,9,2023-10-13 18:57:26
2260,13471,10,2025-11-15 14:41:24
2235,1496,9,2025-05-26 09:01:30
749,18551,9,2024-03-02 20:59:18
2247,16559,6,2025-04-12 17:28:30
4354,6250,9,2024-09-21 16:19:11
1210,9434,8,2025-04-05 23:41:52
4626,14930,7,2024-12-15 20:59:11
1479,4092,5,2023-12-01 02:14:04
1954,16040,9,2025-04-22 16:19:00
1192,2889,10,2025-10-10 09:14:56
1130,4929,9,2025-05-16 07:43:36
767,14091,10,2023-08-02 02:26:37
171,1524,7,2024-12-12 15:14:04
1640,13996,9,2023-01-10 23:31:20
861,18099,8,2025-07-10 17:38:28
1905,7250,7,2025-05-23 13:41:59
1553,5207,9,2024-12-04 00:56:22
2818,1242,7,2023-01-22 22:27:32
4707,1407,10,2023-03-06 23:44:59
639,3320,10,2025-12-02 19:46:15
610,17306,7,2024-04-05 22:13:50
2810,917,9,2024-01-15 14:56:09
126,528,10,2023-06-19 00:38:07
4787,11743,10,2024-11-16 23:43:39
3831,11355,10,2024-05-13 12:37:47
2510,14445,8,2024-05-20 08:44:08
2559,19668,1,2025-03-23 19:48:44
2143,2820,0,2025-03-02 12:55:58
2553,11840,8,2025-03-24 03:28:04
1048,19502,9,2025-01-07 07:37:50
878,12877,6,2025-12-06 02:18:12
2340,19018,10,2023-03-25 13:14:15
2967,6265,6,2023-09-28 05:49:20
1155,11393,9,2024-01-13 02:41:05
2985,3013,10,2023-06-02 01:44:18
3001,17289,8,2025-06-14 12:27:05
4371,9892,8,2024-01-24 00:16:51
1121,9679,10,2024-01-17 23:38:33
563,10727,10,2025-04-05 16:56:03
3396,6108,6,2025-12-03 08:58:37
1576,775,9,2023-11-14 20:25:38
2608,15321,6,2023-01-24 21:47:02
3082,1632,6,2025-10-25 17:13:49
3065,19157,6,2025-10-16 07:47:05
791,13663,8,2024-07-23 16:16:48
2252,9856,9,2023-03-16 02:23:49
2713,8662,9,2024-01-07 14:40:22
129,2751,10,2023-10-14 03:40:40
4317,11793,8,2025-08-17 09:48:56
2464,16800,9,2023-10-17 05:02:44
478,18710,7,2024-07-30 11:28:45
2875,18165,7,2024-01-31 19:01:30
2426,10218,9,2025-03-24 09:56:37
2356,18505,10,2023-05-19 08:22:51
70,9184,10,2025-01-29 00:45:43
2999,599,10,2023-11-09 01:28:40
4015,4563,10,2023-03-26 15:11:06
2396,12394,10,2024-01-18 09:06:12
2790,4002,8,2023-10-02 23:51:40
3403,4660,10,2025-07-20 20:33:59
3427,18430,10,2025-05-01 09:47:52
1246,12785,10,2024-12-03 13:05:42
524,4685,6,2023-06-30 20:07:46
3269,16575,6,2023-11-06 13:58:15
4133,14873,10,2023-11-27 09:19:53
815,6218,6,2023-08-19 22:21:20
4684,8664,9,2023-05-13 19:53:25
858,11735,3,2025-05-02 11:09:31
596,10821,9,2024-01-23 07:20:15
4640,5081,8,2023-02-21 23:45:09
631,12801,10,2025-01-13 04:57:36
419,5791,10,2025-11-04 04:47:54
2256,12851,9,2024-06-22 09:19:19
4620,10335,10,2023-11-09 16:21:44
4389,1447,7,2024-10-06 00:29:48
3837,10444,10,2024-05-28 17:21:22
609,12850,9,2025-12-25 07:23:34
846,16555,7,2025-08-13 14:21:12
3390,17157,4,2025-05-14 17:50:06
404,13968,9,2023-09-08 03:29:28
2258,7310,10,2023-04-18 13:43:17
1362,7035,7,2024-04-03 13:44:30
2731,6001,0,2024-06-18 15:13:38
3638,2838,9,2024-01-11 04:59:45
2010,19615,10,2024-11-14 02:00:09
150,3758,6,2023-10-21 14:07:25
1135,3219,6,2023-07-01 14:03:08
2915,3521,10,2025-09-08 18:43:28
4326,6595,10,2023-08-10 20:57:31
4659,5948,6,2024-10-01 08:36:33
3564,19591,10,2024-01-19 09:08:20
3723,2589,9,2024-11-29 20:33:01
2646,4696,10,2025-07-30 07:38:13
2165,12928,8,2025-12-13 04:56:23
2591,12782,10,2023-02-27 03:32:05
3564,5242,9,2023-06-19 05:31:40
3221,17040,8,2023-07-11 09:51:47
806,12129,9,2025-03-17 22:13:01
4201,8644,6,2025-09-08 03:55:40
4720,6807,6,2024-07-06 12:41:42
1725,19517,6,2024-07-31 06:12:28
4390,9045,10,2025-05-06 01:40:15
4662,18129,10,2024-10-13 19:51:58
4024,13837,5,2023-09-10 11:59:59
1126,2465,10,2024-09-08 11:01:23
150,10176,9,2025-08-01 03:37:33
1274,15731,7,2024-07-24 15:08:26
2576,15053,10,2023-05-13 08:20:11
4876,4484,2,2024-07-05 19:39:50
3420,9181,7,2024-10-29 01:38:44
4118,12376,9,2025-11-27 20:58:40
4481,15904,10,2025-11-09 14:38:39
4189,18037,6,2025-09-21 11:56:35
1761,16152,10,2025-12-21 18:35:08
3088,7235,10,2024-03-02 20:20:47
3175,4609,8,2023-03-09 04:25:44
1563,11697,10,2024-08-03 19:24:27
519,501,7,2024-08-08 09:51:25
4909,10509,10,2023-12-21 11:50:01
3198,14941,7,2023-07-09 04:03:13
4459,1047,6,2024-05-04 16:30:18
3034,15872,6,2025-01-29 19:45:15
4998,9194,10,2023-04-16 19:59:05
950,18664,9,2024-08-30 19:47:35
1304,12566,1,2024-01-02 06:32:23
3999,11536,8,2025-06-03 20:48:35
3385,12387,10,2025-01-18 09:21:33
3322,3140,9,2025-09-29 01:47:45
138,17672,8,2024-01-16 16:21:31
4363,17135,9,2024-06-04 15:30:07
56,16440,7,2023-01-03 19:18:11
2896,778,10,2024-08-02 19:00:16
887,10044,4,2023-02-26 07:48:06
2284,11663,9,2023-10-28 08:53:18
4921,14365,7,2025-11-23 06:46:48
349,4020,6,2023-04-16 18:31:15
4386,9387,8,2023-05-11 10:01:04
4415,9554,5,2024-08-30 14:10:05
3533,13694,10,2024-07-15 20:25:41
982,19997,8,2023-06-14 02:04:43
233,10081,7,2025-12-29 15:10:10
4899,12969,10,2024-08-18 04:31:01
1808,14916,9,2024-02-27 07:52:08
1731,6084,10,2023-02-07 03:17:56
1264,9306,10,2025-12-24 19:32:02
2432,2983,4,2024-06-06 18:24:11
1932,15367,9,2025-08-14 21:43:49
2432,17744,6,2023-05-22 05:45:55
4677,10902,0,2025-08-25 05:17:30
4704,5891,10,2024-10-24 12:55:08
4622,14022,8,2024-02-11 17:28:34
1030,11978,5,2023-04-15 04:17:39
3675,9188,10,2025-11-06 06:59:30
2061,9157,10,2024-12-31 21:38:46
2114,6006,10,2023-02-20 05:20:02
2574,566,10,2023-09-13 10:06:41
697,4119,10,2025-12-13 15:13:11
3238,5900,7,2025-03-23 07:53:37
1361,841,8,2024-03-11 15:46:30
2232,3889,9,2024-09-03 12:02:36
305,9835,9,2025-09-02 16:19:29
3411,19866,7,2023-10-24 08:44:16
3272,7642,9,2025-01-04 00:04:06
2761,14714,5,2025-09-05 19:59:30
4818,8656,9,2024-10-24 08:46:55
4780,2667,10,2024-09-24 22:31:37
1632,9342,4,2025-03-06 20:36:59
246,4093,8,2025-05-02 10:31:46
3083,766,9,2024-06-30 18:12:17
1604,1441,9,2023-08-11 23:16:29
2433,13506,8,2023-11-15 11:52:53
2137,17565,10,2024-07-04 22:41:52
3861,3873,9,2025-09-23 01:06:42
4738,14491,0,2025-09-11 11:12:53
3003,18354,9,2024-10-03 08:21:34
1277,15828,10,2023-05-26 16:35:49
1106,4866,8,2023-12-21 14:45:54
2209,15660,9,2025-12-16 16:46:02
3684,2621,7,2025-11-27 05:40:37
1635,18820,10,2024-05-20 07:01:33
2903,14631,10,2025-02-04 22:49:12
4197,18604,10,2024-04-15 13:59:24
726,6710,8,2023-12-14 13:01:36
3901,3027,8,2025-11-11 15:18:29
533,14451,8,2023-02-25 23:31:51
1415,4103,6,2025-05-04 18:52:15
483,1299,4,2024-01-27 04:22:41
3660,18651,10,2024-12-28 13:46:11
2162,6339,10,2023-05-24 21:38:37
1133,2023,9,2025-02-16 07:14:40
51,15674,7,2023-09-09 08:20:48
1643,7373,10,2023-08-07 06:28:58
880,9386,8,2024-06-03 14:50:08
685,2686,9,2024-11-12 21:51:53
1714,17899,10,2025-03-08 11:19:21
1029,15356,10,2025-12-06 15:52:34
1836,7786,6,2024-10-02 14:54:24
4837,1026,10,2023-07-27 23:48:19
4142,14791,8,2023-01-26 15:18:42
1076,9405,10,2024-09-25 20:56:48
2956,8651,10,2023-05-17 00:35:31
686,13571,0,2024-10-06 23:52:57
3005,12485,9,2024-11-05 05:42:07
1030,18623,8,2025-05-26 17:35:12
2735,15862,9,2025-05-13 12:11:30
656,9538,4,2025-03-16 10:57:58
3241,9637,10,2025-04-06 01:47:56
2030,3500,4,2025-05-24 13:08:01
2483,2497,10,2023-10-28 14:40:43
4344,11224,7,2025-05-20 10:28:32
3627,11270,5,2024-11-08 00:53:25
4812,2423,7,2024-09-15 18:51:45
4146,17223,9,2023-03-01 21:02:30
1765,10836,10,2023-08-18 11:05:50
4201,2733,1,2024-10-08 22:42:02
4146,81,7,2023-11-20 21:39:19
4453,4218,10,2025-09-11 11:10:58
418,4243,8,2024-12-25 09:59:47
256,3812,8,2025-06-28 16:32:19
1444,12621,10,2025-05-06 07:30:31
3371,8149,10,2024-03-24 18:39:33
3787,18244,9,2025-05-30 23:10:59
3929,1360,10,2023-04-30 22:16:08
1649,16745,10,2025-12-18 07:13:54
1727,9841,9,2024-04-03 10:52:17
1153,17153,10,2025-06-24 00:30:50
3414,2163,10,2023-03-13 21:20:37
1695,880,9,2025-07-14 07:40:22
3964,1579,7,2025-01-29 15:41:01
2882,7574,10,2023-03-26 06:32:22
1847,1510,10,2024-03-13 11:16:06
3509,18776,8,2025-05-19 14:05:41
3039,15676,8,2023-12-14 17:30:33
1401,4113,8,2025-02-24 05:57:53
1358,15824,9,2025-11-21 17:44:04
2880,1846,9,2023-07-07 09:54:23
1179,7839,10,2023-10-13 13:59:34
1625,4569,9,2024-12-04 04:14:07
4698,6964,6,2024-12-03 06:28:30
161,18929,10,2023-09-22 23:52:33
1624,19297,8,2023-08-27 09:41:30
2122,12778,10,2023-09-12 10:49:31
290,5280,4,2025-10-25 19:18:20
2758,11625,5,2024-04-03 05:28:43
4643,9435,9,2023-04-26 03:55:18
1091,3615,8,2024-11-18 02:22:52
3437,2109,2,2025-02-05 23:39:09
4435,7774,7,2023-10-12 08:18:54
1804,13530,10,2023-06-16 06:13:30
1350,6033,9,2025-08-26 09:56:49
2267,5324,10,2025-06-28 18:16:23
1744,17170,9,2025-07-06 14:00:56
522,13788,9,2023-01-17 12:30:39
3725,4184,10,2024-10-09 22:51:25
4402,13780,10,2024-02-20 21:56:52
1048,18825,10,2023-11-30 11:23:45
3500,13810,10,2024-04-21 07:39:10
158,637,9,2024-06-09 02:50:12
543,8984,10,2025-10-10 12:54:46
1290,3220,7,2024-02-04 16:52:39
1609,16011,9,2024-12-22 13:42:35
794,6283,10,2025-12-08 04:27:41
2352,13553,0,2024-07-21 19:44:00
3490,12399,6,2025-07-02 20:02:19
878,1194,9,2023-09-12 12:47:54
4515,46,3,2024-09-15 15:30:15
2311,14703,9,2024-08-16 11:44:52
1462,977,10,2023-07-15 06:32:55
5,13156,0,2025-02-23 09:52:20
253,6787,0,2024-04-22 21:52:35
2313,10038,5,2023-01-29 23:00:35
1091,2964,7,2024-08-07 09:32:55
2762,5564,9,2024-11-10 18:52:39
4722,11481,7,2025-06-29 13:50:48
2843,9777,9,2025-06-16 03:29:43
1766,10167,10,2025-01-17 14:31:54
211,4516,9,2023-11-01 20:45:09
1252,9582,10,2024-08-26 04:48:16
2466,15882,9,2024-09-22 23:16:37
4315,1976,8,2023-06-29 08:00:32
41,5122,4,2023-11-22 09:57:01
3414,17992,9,2023-12-03 18:46:11
1783,13543,10,2024-05-02 01:59:26
4498,18583,10,2024-12-21 10:54:17
4564,19954,8,2025-08-10 07:22:43
761,6890,10,2024-03-27 13:18:48
1935,16308,10,2025-12-04 02:05:36
2353,19151,7,2024-05-17 20:07:34
3558,10060,10,2023-05-09 16:19:16
1877,15429,9,2024-06-17 21:42:16
1060,11731,5,2024-01-24 06:50:29
3011,16708,10,2023-09-19 21:24:06
972,1752,9,2025-06-28 08:45:01
554,14488,9,2025-04-30 22:48:46
4782,11286,6,2023-04-30 02:50:24
1303,433,7,2024-07-27 22:46:45
1006,19582,10,2025-06-04 06:17:26
160,7601,4,2025-06-02 02:58:27
2059,1833,7,2024-04-21 18:43:27
4563,9633,10,2025-12-02 23:01:13
3013,12080,9,2024-04-09 21:06:01
2248,38,7,2023-10-29 05:41:15
2672,8769,9,2023-07-09 08:38:36
1300,10324,10,2025-09-12 04:10:11
4991,6204,3,2023-07-16 21:38:45
3622,3989,9,2025-11-05 05:04:31
972,13498,9,2023-09-20 15:52:26
1799,714,9,2023-03-15 08:28:50
2292,560,10,2023-07-27 16:43:59
2191,19269,8,2024-12-06 04:21:23
836,13521,9,2024-06-30 09:37:09
1573,2336,7,2025-04-02 23:14:21
506,10241,9,2025-06-28 07:34:59
2217,8832,6,2023-09-30 19:11:22
1506,19683,7,2023-03-21 05:41:07
3713,9074,10,2025-01-02 11:10:55
1510,11236,10,2025-04-22 23:03:11
1723,8760,8,2023-08-09 14:31:35
4417,16062,8,2023-03-18 22:16:30
1257,19322,0,2024-10-11 20:51:08
355,10330,10,2024-11-02 07:51:08
2098,18323,10,2023-10-13 21:50:59
3836,8331,8,2023-02-04 19:51:23
3965,7433,10,2024-03-17 08:18:56
4313,15666,8,2023-06-23 22:21:42
1906,8432,4,2025-11-01 21:17:14
1569,14369,8,2024-10-20 00:41:57
442,3748,10,2024-12-16 23:05:55
4554,1598,9,2025-05-16 04:46:11
3552,15104,7,2023-04-01 07:16:19
4709,4491,8,2023-07-13 22:10:59
2248,18149,10,2024-12-31 12:18:37
2101,9373,7,2025-09-15 12:40:37
2317,13247,9,2025-04-02 03:41:23
1246,6008,7,2023-09-05 23:36:14
3244,17156,7,2025-09-23 21:14:48
4403,4303,7,2025-12-27 09:39:22
3375,3007,10,2023-08-21 18:18:01
749,12659,8,2025-08-11 10:40:32
2355,8283,10,2025-01-07 23:02:48
399,15652,9,2025-09-09 17:04:17
3329,626,10,2025-02-04 12:36:30
876,7524,10,2024-06-17 04:04:30
2721,5831,7,2023-08-25 00:50:26
1144,1742,10,2024-04-16 22:47:51
2687,15286,10,2025-01-27 13:50:58
157,10844,8,2024-06-06 16:09:06
1537,13787,10,2025-06-18 11:52:16
2990,2830,10,2024-07-15 12:26:30
2489,13978,10,2023-12-16 22:26:23
4727,14460,8,2025-02-25 12:29:19
3881,10709,9,2023-05-02 19:57:34
3192,10796,8,2024-02-29 07:55:03
4464,18026,10,2025-04-02 20:28:35
3670,13524,8,2025-02-05 10:26:05
2062,13392,4,2025-05-09 03:04:31
1511,7940,8,2023-04-12 11:56:19
4596,8028,9,2025-03-19 01:10:46
1160,3414,9,2023-10-19 17:19:32
1686,13917,10,2023-02-27 21:22:51
3652,10224,10,2024-09-15 03:49:34
1903,19676,10,2024-06-06 06:45:48
4366,907,10,2025-04-17 21:41:52
4530,9229,9,2024-04-12 13:53:57
2803,17997,9,2024-03-10 04:38:24
3903,761,10,2025-08-09 22:19:37
3662,3119,10,2023-06-27 09:56:59
4453,987,2,2024-04-23 23:21:46
3638,12939,10,2025-02-08 11:28:50
4771,14153,6,2024-12-06 03:26:39
241,10910,5,2024-03-17 09:51:38
2356,10393,6,2023-01-09 05:51:32
4886,17106,2,2023-10-03 20:03:19
813,14133,8,2025-06-22 19:37:10
4653,296,6,2024-09-07 21:31:39
4654,15949,4,2025-03-25 10:54:53
4271,1786,10,2024-07-29 06:33:36
4845,4383,10,2023-03-24 00:15:39
32,16119,9,2025-12-08 16:29:25
446,5319,9,2024-05-17 20:08:16
2951,5855,10,2023-03-03 12:50:24
1111,14939,0,2023-07-17 03:17:06
1154,9477,10,2023-10-30 02:22:51
3701,12736,10,2024-01-08 11:44:31
3905,13099,9,2024-01-10 07:45:20
2192,13258,10,2025-08-05 19:41:38
4748,9905,10,2024-06-15 09:33:52
2300,5734,9,2025-03-04 17:55:09
4337,5770,10,2024-11-17 12:36:01
2036,8742,9,2023-03-11 09:56:11
1026,13340,9,2024-04-18 18:23:23
1299,14441,9,2024-08-03 20:48:54
528,7987,8,2025-08-01 00:18:38
1651,18169,7,2023-03-12 23:45:29
1920,3575,6,2023-08-19 10:54:35
4133,11785,5,2025-11-04 21:56:11
1764,7408,10,2024-12-09 22:41:51
4498,18777,10,2023-07-24 17:05:55
3020,18369,9,2024-11-21 19:38:51
3896,7314,10,2025-12-17 22:23:09
4486,2649,9,2025-08-20 05:07:59
3382,2587,9,2025-11-19 20:20:41
542,8904,9,2023-08-01 18:55:36
765,6577,9,2025-07-08 14:27:07
1529,3161,10,2025-10-30 07:22:56
2705,3183,8,2025-08-10 22:57:02
4218,13309,10,2025-09-07 04:03:57
656,2378,9,2025-11-19 01:29:39
370,4804,7,2025-06-17 16:07:32
