id_atendimento,id_cliente,id_servico,data_abertura,data_fechamento,tempo_atendimento_min,custo_real
19132,2920,2,2023-10-10 14:35:21,2023-10-10 19:03:21,268,50.85538553120729
19133,3342,6,2025-06-25 11:35:33,2025-06-25 14:08:33,153,172.9373636830077
19134,555,3,2023-01-14 02:05:35,2023-01-14 03:13:35,68,95.13384358346845
19135,1518,1,2025-08-01 13:23:19,2025-08-01 15:15:19,112,177.4830057937795
19136,1351,4,2023-02-25 10:01:50,2023-02-25 10:41:50,40,196.3969970976927
19137,3021,2,2024-12-30 11:40:56,2024-12-30 12:05:56,25,82.8924591886466
19138,1863,1,2024-08-20 06:06:43,2024-08-20 09:32:43,206,219.18678532400367
19139,1933,8,2025-04-22 18:34:09,2025-04-22 18:52:09,18,52.46926655760011
19140,47,5,2023-12-18 11:23:21,2023-12-18 13:17:21,114,221.8297349546019
19141,3209,2,2023-04-23 19:23:01,2023-04-23 21:56:01,153,214.32265113935821
19142,523,2,2023-11-06 13:03:46,2023-11-06 15:36:46,153,207.76023095770054
19143,9,6,2023-09-16 21:05:16,2023-09-17 00:01:16,176,111.09001658729984
19144,385,3,2025-08-27 10:25:51,2025-08-27 12:48:51,143,187.08345718011228
19145,4314,7,2023-07-10 05:49:37,2023-07-10 09:11:37,202,171.7773050768033
19146,4224,6,2024-09-10 22:05:46,2024-09-11 00:40:46,155,121.04574227255696
19147,4725,3,2023-07-04 21:36:32,2023-07-05 00:56:32,200,224.438670404566
19148,2061,1,2024-09-24 17:16:12,2024-09-24 17:57:12,41,153.52775859312277
19149,2753,4,2024-01-25 07:35:59,2024-01-25 09:59:59,144,186.99107079841014
19150,1484,6,2023-01-07 21:33:40,2023-01-07 22:51:40,78,174.40564403284435
19151,3612,1,2025-08-04 18:32:07,2025-08-04 21:09:07,157,195.13888101138346
19152,1109,4,2023-01-08 02:30:49,2023-01-08 02:55:49,25,72.03254573521792
19153,1790,3,2023-06-16 20:11:12,2023-06-16 22:36:12,145,176.86916074030955
19154,294,5,2023-06-02 12:39:22,2023-06-02 16:53:22,254,230.30013713323024
19155,801,5,2025-10-26 11:31:28,2025-10-26 16:10:28,279,140.17292233741983
19156,3662,2,2023-04-08 04:45:29,2023-04-08 08:27:29,222,140.79533795849397
19157,3688,8,2023-01-03 12:02:04,2023-01-03 14:39:04,157,203.05205412724712
19158,3138,1,2024-09-22 14:45:47,2024-09-22 16:36:47,111,102.55067305282417
19159,3985,7,2025-07-09 17:36:05,2025-07-09 21:09:05,213,120.24389614437327
19160,4538,3,2024-11-06 20:57:00,2024-11-06 21:12:00,15,246.64246409954004
19161,161,2,2025-01-01 22:01:45,2025-01-02 02:12:45,251,146.88545295361922
19162,488,2,2023-11-21 04:59:25,2023-11-21 07:01:25,122,246.19165599646678
19163,2114,3,2023-01-18 18:26:18,2023-01-18 21:46:18,200,227.31958584241266
19164,1618,5,2023-11-06 13:23:18,2023-11-06 16:58:18,215,193.07119850496508
19165,2840,7,2025-09-26 23:55:21,2025-09-27 01:52:21,117,77.05340198364779
19166,4527,6,2025-11-20 00:16:26,2025-11-20 04:37:26,261,58.77214324371254
19167,2873,2,2024-12-18 09:39:00,2024-12-18 11:16:00,97,172.78794152032097
19168,4224,6,2024-08-29 14:10:56,2024-08-29 18:53:56,283,90.9316438964434
19169,904,7,2023-07-17 13:58:21,2023-07-17 17:13:21,195,242.8495366713813
19170,650,7,2024-12-28 03:15:48,2024-12-28 07:47:48,272,159.47562968476552
19171,1146,3,2023-03-23 21:15:37,2023-03-23 23:47:37,152,239.72456037390924
19172,72,8,2025-06-16 05:34:31,2025-06-16 08:35:31,181,148.0336571408867
19173,4134,7,2023-03-08 23:01:33,2023-03-09 03:45:33,284,249.47017073606816
19174,2690,6,2023-10-03 22:10:57,2023-10-03 22:39:57,29,246.3716145201629
19175,362,4,2023-09-06 11:10:54,2023-09-06 14:27:54,197,122.8398135482718
19176,2714,2,2023-04-14 20:30:04,2023-04-14 23:45:04,195,93.59085375934754
19177,2479,3,2025-08-26 01:49:33,2025-08-26 05:36:33,227,58.83192267310845
19178,3088,6,2024-04-13 12:30:39,2024-04-13 14:16:39,106,186.17444173666274
19179,2524,6,2025-07-11 17:52:55,2025-07-11 21:00:55,188,91.00758344994478
19180,2408,3,2024-04-24 07:07:21,2024-04-24 08:33:21,86,83.24153117440473
19181,2704,8,2023-03-07 02:19:46,2023-03-07 02:57:46,38,213.97737701359966
19182,4073,6,2024-06-04 00:12:27,2024-06-04 03:10:27,178,96.84812722199293
19183,4489,6,2025-11-23 11:19:20,2025-11-23 16:18:20,299,216.80729101782643
19184,2425,1,2025-09-15 11:19:44,2025-09-15 13:51:44,152,36.0073312651963
19185,1556,2,2024-05-23 21:28:26,2024-05-24 01:40:26,252,71.06465696282633
19186,2023,8,2024-07-28 02:16:02,2024-07-28 07:12:02,296,180.92065991692454
19187,348,8,2023-09-01 17:42:09,2023-09-01 19:22:09,100,61.924010259186815
19188,1880,8,2025-09-23 23:12:20,2025-09-24 01:45:20,153,54.48100039459301
19189,957,1,2025-08-23 18:59:59,2025-08-23 20:46:59,107,49.84160424550019
19190,2069,5,2023-07-09 02:11:49,2023-07-09 05:15:49,184,85.72245238658928
19191,1756,3,2024-03-15 06:30:31,2024-03-15 09:34:31,184,245.40385781837873
19192,2264,6,2023-08-27 22:12:51,2023-08-28 03:07:51,295,161.9925736376697
19193,1725,8,2025-03-16 20:21:40,2025-03-16 21:22:40,61,169.69760622447566
19194,3075,2,2025-05-09 19:43:22,2025-05-10 00:34:22,291,90.81889119588534
19195,4189,8,2024-05-10 00:13:03,2024-05-10 04:46:03,273,132.24405546424526
19196,843,8,2023-08-03 13:38:44,2023-08-03 17:11:44,213,37.55375032161047
19197,3271,1,2023-04-23 22:32:11,2023-04-24 03:09:11,277,101.86897423168828
19198,2783,7,2024-02-24 14:32:27,2024-02-24 15:36:27,64,142.53147392163427
19199,1336,7,2023-03-31 22:34:13,2023-04-01 01:18:13,164,181.28749609943088
19200,2285,7,2024-01-20 17:35:29,2024-01-20 20:26:29,171,144.84475771016304
19201,2507,4,2023-04-16 09:57:12,2023-04-16 14:17:12,260,205.64102479788988
19202,2161,8,2025-03-02 15:26:34,2025-03-02 18:15:34,169,106.22690109156929
19203,2751,7,2025-10-26 02:03:37,2025-10-26 04:08:37,125,182.907886932005
19204,4205,6,2025-06-27 05:12:10,2025-06-27 08:23:10,191,156.33639923170495
19205,4959,4,2023-05-13 12:55:43,2023-05-13 13:59:43,64,98.67628423656528
19206,2161,3,2024-03-11 01:38:10,2024-03-11 06:13:10,275,92.7729036603711
19207,2045,7,2025-06-06 12:23:52,2025-06-06 16:08:52,225,47.409838088786735
19208,2287,3,2025-08-14 05:12:42,2025-08-14 06:09:42,57,161.79915261376289
19209,1816,5,2024-05-05 12:27:06,2024-05-05 14:35:06,128,116.37766945604052
19210,4895,8,2023-10-21 02:01:32,2023-10-21 04:42:32,161,175.65926137668524
19211,422,4,2024-12-11 08:41:19,2024-12-11 11:42:19,181,59.59583655466382
19212,514,2,2023-04-16 17:57:46,2023-04-16 21:22:46,205,152.103386534032
19213,1585,7,2024-01-17 10:18:41,2024-01-17 12:14:41,116,76.94686087511081
19214,1069,3,2024-10-07 16:29:39,2024-10-07 18:25:39,116,136.36321120158237
19215,3506,6,2023-11-29 01:22:19,2023-11-29 04:22:19,180,66.91716905763033
19216,1765,2,2024-03-29 17:25:07,2024-03-29 20:32:07,187,80.53983141256452
19217,702,1,2025-03-31 02:47:27,2025-03-31 04:01:27,74,197.77991777294417
19218,2428,7,2024-08-06 22:00:52,2024-08-07 00:22:52,142,114.8648169425699
19219,3962,4,2025-04-08 08:50:15,2025-04-08 12:43:15,233,239.1272875379128
19220,301,6,2025-04-16 20:18:01,2025-04-17 00:24:01,246,104.34463628175634
19221,3102,6,2025-10-26 07:58:12,2025-10-26 09:42:12,104,227.14064617013716
19222,3288,2,2023-12-06 22:48:27,2023-12-07 01:22:27,154,75.09675592926001
19223,4033,3,2025-09-20 06:48:59,2025-09-20 09:11:59,143,188.16396767608433
19224,2015,3,2024-02-06 08:25:26,2024-02-06 09:35:26,70,133.88458970782057
19225,4962,2,2023-08-31 20:09:06,2023-08-31 23:23:06,194,226.8952343316124
19226,1076,2,2024-12-29 17:02:42,2024-12-29 21:31:42,269,106.57464272578312
19227,3442,4,2023-06-08 01:43:04,2023-06-08 04:41:04,178,147.98044513501765
19228,1227,4,2024-02-11 07:09:17,2024-02-11 09:49:17,160,37.89051641896582
19229,2559,5,2025-04-10 16:14:43,2025-04-10 18:02:43,108,57.98859937066168
19230,2198,3,2023-01-29 01:19:34,2023-01-29 01:30:34,11,111.71432242643266
19231,312,1,2024-10-20 23:46:18,2024-10-21 01:20:18,94,196.672896866298
19232,3923,2,2025-05-18 22:39:45,2025-05-19 00:47:45,128,84.96779167354606
19233,2328,7,2023-05-08 14:07:59,2023-05-08 18:59:59,292,31.8098229793046
19234,2151,6,2024-05-19 20:29:20,2024-05-19 23:31:20,182,159.7811830618804
19235,4627,7,2025-07-17 03:14:41,2025-07-17 06:45:41,211,117.59136958639476
19236,3639,6,2024-02-29 20:48:50,2024-02-29 23:04:50,136,32.86482392592047
19237,92,7,2025-12-06 11:58:50,2025-12-06 12:24:50,26,158.09109531953123
19238,2920,2,2025-06-20 22:45:06,2025-06-20 23:54:06,69,186.11976877761452
19239,2578,3,2024-01-05 06:30:38,2024-01-05 08:27:38,117,59.486952631003646
19240,3048,6,2025-05-19 00:50:33,2025-05-19 04:22:33,212,178.65336822160594
19241,800,4,2024-11-19 13:09:01,2024-11-19 15:37:01,148,216.25496069221626
19242,713,7,2025-08-20 07:46:22,2025-08-20 09:55:22,129,238.24309962020618
19243,2746,1,2024-08-24 00:59:22,2024-08-24 05:10:22,251,168.4738368300423
19244,2429,1,2023-10-16 07:12:09,2023-10-16 08:40:09,88,135.56773241600047
19245,3873,2,2023-06-01 11:19:00,2023-06-01 12:57:00,98,151.32362115415611
19246,3988,2,2024-05-28 17:47:53,2024-05-28 19:45:53,118,84.34757395864209
19247,897,1,2025-08-10 21:15:20,2025-08-10 23:45:20,150,44.41100739801155
19248,1364,8,2023-12-04 14:28:59,2023-12-04 18:30:59,242,113.12371532964696
19249,887,1,2023-05-14 15:51:40,2023-05-14 19:05:40,194,184.57377839443802
19250,1369,4,2024-11-11 12:45:16,2024-11-11 16:08:16,203,131.69090053617313
19251,4921,7,2025-01-01 07:34:12,2025-01-01 09:22:12,108,179.88195901154901
19252,3101,2,2023-09-14 22:16:11,2023-09-14 23:38:11,82,213.75358386553611
19253,1811,6,2024-01-09 11:48:15,2024-01-09 16:04:15,256,107.14440920724643
19254,3927,6,2023-05-30 04:31:15,2023-05-30 08:32:15,241,50.23130453279951
19255,2512,1,2023-08-21 12:01:11,2023-08-21 16:01:11,240,130.530262804307
19256,251,2,2023-10-15 10:52:20,2023-10-15 14:06:20,194,37.016690285581014
19257,1705,7,2023-09-12 19:44:33,2023-09-13 00:28:33,284,75.29275542455491
19258,3563,4,2025-08-01 22:29:50,2025-08-02 00:15:50,106,230.61221912209274
19259,1655,1,2024-04-22 21:30:43,2024-04-23 00:46:43,196,136.08479052755058
19260,1192,2,2023-06-24 08:16:30,2023-06-24 12:28:30,252,221.7422200215457
19261,3591,4,2024-10-02 06:06:44,2024-10-02 10:40:44,274,228.90820714203883
19262,2465,8,2025-01-30 00:51:47,2025-01-30 01:26:47,35,121.64002172305591
19263,2418,6,2023-06-29 20:39:30,2023-06-29 23:59:30,200,45.40885866714136
19264,2510,8,2023-04-27 02:27:29,2023-04-27 06:07:29,220,158.3028005142885
19265,454,1,2025-09-29 16:58:14,2025-09-29 19:28:14,150,184.87340895457893
19266,3877,8,2025-11-09 11:28:27,2025-11-09 13:49:27,141,102.88831839235733
19267,733,7,2023-10-26 08:02:05,2023-10-26 10:16:05,134,249.20980328726012
19268,3766,2,2024-07-30 07:48:55,2024-07-30 09:00:55,72,247.4196802276253
19269,758,1,2024-07-18 20:13:57,2024-07-18 21:42:57,89,226.42919301056637
19270,592,7,2024-11-18 05:05:30,2024-11-18 10:02:30,297,32.782667419870954
19271,3061,2,2024-03-24 00:18:46,2024-03-24 04:57:46,279,218.40904694067245
19272,2877,2,2025-04-08 01:53:05,2025-04-08 04:56:05,183,64.95886673024376
19273,1141,7,2024-03-23 09:25:06,2024-03-23 11:44:06,139,112.29028611128027
19274,3511,8,2023-09-12 07:40:43,2023-09-12 09:10:43,90,212.11148832533678
19275,1402,5,2024-10-16 17:45:38,2024-10-16 20:51:38,186,228.26117150801574
19276,595,3,2024-01-01 03:43:44,2024-01-01 06:53:44,190,94.0647213228832
19277,2913,7,2023-03-13 16:01:42,2023-03-13 16:14:42,13,43.652580080890615
19278,1804,3,2024-08-23 08:17:08,2024-08-23 09:20:08,63,140.51608055291013
19279,320,4,2024-03-07 13:18:33,2024-03-07 15:22:33,124,148.14040739502713
19280,2288,1,2023-03-02 08:15:58,2023-03-02 09:10:58,55,200.59501430221155
19281,1995,7,2024-06-19 10:49:50,2024-06-19 12:12:50,83,157.9996838200358
19282,3971,3,2024-07-06 06:33:09,2024-07-06 07:05:09,32,177.99403757153797
19283,3539,4,2023-09-23 16:42:09,2023-09-23 20:29:09,227,96.38977828041628
19284,4205,8,2024-07-22 07:30:48,2024-07-22 08:37:48,67,198.0738949920676
19285,4289,8,2024-03-27 10:20:38,2024-03-27 11:05:38,45,204.25926384377468
19286,414,8,2025-06-07 03:44:37,2025-06-07 07:49:37,245,194.69304303114356
19287,2900,4,2025-04-07 01:44:35,2025-04-07 02:11:35,27,82.88427264811133
19288,113,4,2023-06-27 23:30:23,2023-06-28 03:20:23,230,209.33265949127426
19289,2031,8,2025-05-31 07:45:16,2025-05-31 12:03:16,258,246.6383304616541
19290,1848,6,2023-11-26 15:27:08,2023-11-26 16:50:08,83,197.21832405454967
19291,611,5,2025-08-13 06:49:46,2025-08-13 07:45:46,56,174.4041152442962
19292,2017,6,2023-03-03 05:10:47,2023-03-03 07:50:47,160,153.50202605269402
19293,4640,5,2023-12-22 03:47:13,2023-12-22 05:37:13,110,125.82427218857701
19294,37,6,2025-06-01 06:20:28,2025-06-01 06:42:28,22,203.11510325128813
19295,2461,7,2023-11-10 00:36:52,2023-11-10 04:45:52,249,47.55853229519897
19296,406,3,2024-09-23 14:15:40,2024-09-23 15:38:40,83,70.592627812047
19297,4554,8,2025-01-19 04:47:58,2025-01-19 05:25:58,38,142.1632944733705
19298,2550,3,2025-08-12 21:11:28,2025-08-12 23:15:28,124,230.15608143677198
19299,1968,3,2023-08-16 18:17:51,2023-08-16 23:00:51,283,100.37304301953094
19300,3176,5,2023-02-27 05:57:07,2023-02-27 09:22:07,205,207.9532724488139
19301,340,3,2024-04-22 14:17:13,2024-04-22 15:56:13,99,121.77054852900564
19302,3834,5,2024-07-03 08:55:42,2024-07-03 10:34:42,99,50.86183137082095
19303,1520,1,2024-07-03 04:54:07,2024-07-03 06:54:07,120,234.00471176786562
19304,1014,8,2025-11-05 19:12:50,2025-11-06 00:10:50,298,148.45630483626525
19305,4615,7,2023-04-09 01:47:00,2023-04-09 05:39:00,232,168.62316047819877
19306,4778,1,2025-06-20 21:17:30,2025-06-21 00:00:30,163,119.25446711290283
19307,4658,2,2024-03-20 17:49:46,2024-03-20 19:08:46,79,144.4718625945613
19308,4295,7,2025-01-05 23:11:44,2025-01-06 00:40:44,89,40.614193736936414
19309,4543,4,2024-07-10 13:12:12,2024-07-10 15:59:12,167,101.8453519747412
19310,521,1,2023-04-27 11:28:54,2023-04-27 12:47:54,79,195.29912402949392
19311,3993,7,2023-08-11 12:49:39,2023-08-11 13:20:39,31,122.45413801856535
19312,4576,3,2025-01-19 12:25:01,2025-01-19 14:21:01,116,179.07237642278267
19313,3272,2,2025-10-03 00:35:43,2025-10-03 04:07:43,212,77.30008911663688
19314,3929,1,2025-09-26 14:14:46,2025-09-26 16:47:46,153,67.45336672067458
19315,3060,4,2023-10-16 23:22:06,2023-10-17 02:19:06,177,244.25223471182068
19316,348,1,2025-10-01 06:55:16,2025-10-01 11:06:16,251,114.42882624667659
19317,1640,1,2024-08-17 03:56:58,2024-08-17 06:08:58,132,169.2064891272046
19318,4141,4,2024-10-07 22:03:08,2024-10-08 02:09:08,246,228.81084161951372
19319,808,6,2023-08-17 02:50:23,2023-08-17 05:38:23,168,244.6923460452818
19320,4902,3,2023-02-01 21:15:05,2023-02-02 00:52:05,217,204.0558310645566
19321,1289,5,2025-02-01 17:12:49,2025-02-01 19:21:49,129,214.19102034852392
19322,1866,4,2024-08-11 20:05:46,2024-08-11 20:37:46,32,152.77050161100203
19323,533,5,2025-04-14 10:12:01,2025-04-14 15:01:01,289,99.01438483191245
19324,3599,2,2023-09-03 04:21:52,2023-09-03 04:42:52,21,48.376090230336494
19325,935,7,2023-08-21 02:34:57,2023-08-21 06:54:57,260,218.0912321599813
19326,3663,4,2024-02-12 02:11:59,2024-02-12 06:12:59,241,103.85009058180329
19327,835,8,2024-01-01 23:29:15,2024-01-02 00:18:15,49,187.31157246250734
19328,1301,3,2023-02-11 17:42:44,2023-02-11 17:59:44,17,58.94427489508793
19329,873,2,2025-04-25 14:12:15,2025-04-25 15:47:15,95,57.61022637822872
19330,3773,2,2023-06-22 15:05:02,2023-06-22 18:58:02,233,118.02757519405833
19331,1154,5,2025-03-06 18:20:18,2025-03-06 18:50:18,30,66.14025267383371
19332,1835,6,2023-08-30 03:14:46,2023-08-30 06:37:46,203,45.09930114150635
19333,2430,6,2023-11-06 03:11:08,2023-11-06 06:34:08,203,227.1920691095361
19334,909,7,2025-10-10 10:21:46,2025-10-10 13:13:46,172,245.2888812798376
19335,2780,4,2023-11-26 15:11:41,2023-11-26 17:53:41,162,244.1817421111365
19336,1396,4,2024-08-25 20:58:40,2024-08-25 22:35:40,97,40.50452223480118
19337,1944,1,2025-05-09 15:32:12,2025-05-09 20:21:12,289,42.352083604885124
19338,3056,2,2024-11-12 12:03:37,2024-11-12 13:07:37,64,205.27754030181487
19339,677,3,2023-07-21 13:48:31,2023-07-21 14:42:31,54,242.64818023045467
19340,2937,6,2023-02-09 21:14:54,2023-02-09 21:31:54,17,197.81320646959318
19341,198,3,2023-03-30 22:42:01,2023-03-31 01:33:01,171,193.72394628036443
19342,586,1,2025-03-27 08:30:10,2025-03-27 11:23:10,173,192.12013631987293
19343,4235,4,2025-02-20 11:17:22,2025-02-20 15:13:22,236,87.53042908919817
19344,686,7,2025-10-24 11:57:52,2025-10-24 15:38:52,221,170.49327339076575
19345,1123,6,2023-08-08 17:53:31,2023-08-08 18:41:31,48,209.29546141130754
19346,1335,7,2024-06-05 21:04:38,2024-06-06 00:46:38,222,68.14586636699347
19347,309,4,2025-07-16 18:46:25,2025-07-16 20:40:25,114,78.66880739400209
19348,2861,8,2024-10-04 20:46:10,2024-10-04 21:01:10,15,220.58925789114951
19349,4269,8,2024-08-12 01:16:41,2024-08-12 04:14:41,178,79.36244647225931
19350,2730,2,2023-11-03 09:04:57,2023-11-03 11:22:57,138,96.57589772534388
19351,388,1,2023-02-04 09:46:28,2023-02-04 13:33:28,227,87.50488440963696
19352,2655,6,2024-04-13 08:20:39,2024-04-13 10:26:39,126,79.43987422968685
19353,683,6,2023-06-09 04:12:21,2023-06-09 08:48:21,276,188.0942092702924
19354,269,7,2024-07-13 02:43:06,2024-07-13 07:39:06,296,230.49060771224663
19355,1343,4,2025-12-08 03:12:45,2025-12-08 06:25:45,193,52.07955410283921
19356,4577,2,2024-05-28 20:50:33,2024-05-28 22:58:33,128,182.6631712808118
19357,658,5,2025-11-05 03:45:32,2025-11-05 04:07:32,22,151.53740676837378
19358,603,4,2025-02-16 19:18:35,2025-02-16 21:10:35,112,230.10376990773443
19359,2482,7,2024-12-12 20:55:16,2024-12-12 23:32:16,157,98.78382634942065
19360,3142,2,2024-01-10 02:01:02,2024-01-10 06:19:02,258,231.48784826205141
19361,4919,5,2025-12-07 20:53:55,2025-12-08 00:23:55,210,99.15713324277101
19362,2638,5,2024-11-24 17:02:58,2024-11-24 19:11:58,129,205.54957905225245
19363,1017,4,2024-08-20 21:15:42,2024-08-20 21:27:42,12,66.53413128151313
19364,816,6,2024-05-17 12:53:30,2024-05-17 13:38:30,45,130.9861579235146
19365,1145,2,2023-02-08 10:10:08,2023-02-08 11:24:08,74,145.47705507772014
19366,4903,1,2023-05-20 21:29:18,2023-05-21 02:01:18,272,68.5034740597417
19367,2894,8,2025-05-01 06:06:33,2025-05-01 10:44:33,278,88.3780766583449
19368,2757,7,2025-10-17 05:35:57,2025-10-17 06:52:57,77,124.21527063468282
19369,52,1,2023-09-03 21:17:49,2023-09-03 22:13:49,56,196.07905013654593
19370,1612,7,2023-07-24 16:16:34,2023-07-24 16:49:34,33,53.1264999300506
19371,3181,2,2024-09-28 09:47:39,2024-09-28 12:48:39,181,167.99371055717586
19372,4373,8,2023-10-21 04:39:08,2023-10-21 05:29:08,50,43.25341708179343
19373,2210,6,2024-05-09 16:01:50,2024-05-09 17:40:50,99,38.92789757324002
19374,2871,7,2024-02-12 07:05:02,2024-02-12 11:49:02,284,164.75396212709364
19375,4685,4,2023-03-23 09:43:07,2023-03-23 10:25:07,42,153.6267769676009
19376,4072,2,2023-07-24 23:36:04,2023-07-25 02:22:04,166,38.46868169853808
19377,2982,1,2025-10-23 08:23:37,2025-10-23 11:57:37,214,79.6919643346433
19378,2790,2,2025-06-23 12:28:09,2025-06-23 16:09:09,221,64.76244636945549
19379,3320,7,2023-01-22 22:04:41,2023-01-23 00:00:41,116,79.53005320659551
19380,2083,2,2023-03-29 15:14:02,2023-03-29 17:34:02,140,102.16406334396115
19381,2995,6,2023-12-27 21:15:08,2023-12-28 01:27:08,252,56.26682218084365
19382,3927,8,2024-06-18 05:01:17,2024-06-18 06:35:17,94,141.99629365224672
19383,547,1,2024-05-22 19:22:58,2024-05-22 23:42:58,260,119.08698182088564
19384,734,1,2025-10-28 01:04:57,2025-10-28 03:32:57,148,197.96592473977972
19385,374,1,2025-09-03 16:43:38,2025-09-03 18:41:38,118,86.95180666781084
19386,472,7,2023-05-09 11:27:02,2023-05-09 15:02:02,215,183.52541692600386
19387,3457,8,2025-02-25 14:09:37,2025-02-25 14:55:37,46,52.33672277000642
19388,3262,5,2023-01-28 09:19:17,2023-01-28 11:19:17,120,143.71441721083033
19389,531,3,2024-10-24 04:59:41,2024-10-24 09:16:41,257,179.11543339890304
19390,3200,4,2025-05-05 14:42:08,2025-05-05 18:54:08,252,86.68488942524392
19391,2013,3,2025-09-18 04:21:12,2025-09-18 07:48:12,207,139.25507240559745
19392,211,2,2023-01-09 22:51:50,2023-01-10 03:28:50,277,123.7070127913718
19393,3451,4,2023-05-05 19:44:44,2023-05-05 21:48:44,124,229.33391642447225
19394,2430,4,2023-02-08 15:30:34,2023-02-08 17:38:34,128,213.26560233129123
19395,16,4,2023-11-27 15:07:06,2023-11-27 17:27:06,140,48.33256751480161
19396,2517,1,2023-07-31 12:59:32,2023-07-31 13:34:32,35,121.64296016723421
19397,819,3,2025-07-02 12:42:21,2025-07-02 13:24:21,42,103.21471835018389
19398,1824,5,2023-11-18 15:07:49,2023-11-18 15:26:49,19,61.96257074180364
19399,3214,8,2024-03-05 23:43:16,2024-03-06 03:29:16,226,70.06796888533357
19400,4190,5,2024-11-02 05:57:01,2024-11-02 09:06:01,189,151.51955460446618
19401,1919,2,2023-12-31 16:28:46,2023-12-31 20:07:46,219,180.03902382276894
19402,1160,7,2024-10-27 12:55:54,2024-10-27 17:04:54,249,191.2190056029455
19403,182,6,2024-05-12 07:29:21,2024-05-12 10:41:21,192,184.69298577742816
19404,4025,2,2023-01-24 13:54:00,2023-01-24 15:39:00,105,196.69010330140438
19405,3991,6,2023-01-08 22:37:56,2023-01-09 03:21:56,284,211.85774789133671
19406,2116,5,2025-06-25 03:55:02,2025-06-25 06:46:02,171,232.26658974761827
19407,4623,3,2024-07-18 14:21:33,2024-07-18 17:34:33,193,168.79344352388782
19408,3141,2,2024-12-21 20:17:28,2024-12-21 21:21:28,64,226.61632502526757
19409,1467,7,2025-01-04 01:57:12,2025-01-04 04:05:12,128,201.82291753800342
19410,3099,5,2023-10-01 11:00:05,2023-10-01 12:10:05,70,35.620639405362475
19411,366,7,2025-08-06 12:13:20,2025-08-06 16:32:20,259,59.52174801217183
19412,4915,8,2025-03-17 20:00:37,2025-03-17 22:22:37,142,226.05796437140074
19413,2040,5,2024-05-10 20:54:40,2024-05-10 22:53:40,119,215.52979306580949
19414,1229,7,2023-08-25 03:36:27,2023-08-25 05:55:27,139,235.99593373553003
