id_cliente,plano,valor_mensal,cidade,estado,status,data_adesao
4295,Basico,39.9,Duarte de da Rosa,ES,Ativo,2026-01-13
4296,Essencial,59.9,Pereira do Oeste,AM,Ativo,2026-01-13
4297,Premium,89.9,Albuquerque de Goiás,PI,Ativo,2026-01-13
4298,Basico,39.9,Pacheco,ES,Ativo,2026-01-13
4299,Basico,39.9,Melo,RJ,Ativo,2026-01-13
4300,Essencial,59.9,Fernandes,TO,Ativo,2026-01-13
4301,Essencial,59.9,Macedo,PE,Ativo,2026-01-13
4302,Premium,89.9,Pacheco,AP,Churn,2026-01-13
4303,Essencial,59.9,Lima dos Dourados,BA,Ativo,2026-01-13
4304,Premium,89.9,Pastor de Goiás,MS,Ativo,2026-01-13
4305,Essencial,59.9,da Rosa,TO,Ativo,2026-01-13
4306,Essencial,59.9,Guerra,PA,Churn,2026-01-13
4307,Basico,39.9,Oliveira,PE,Ativo,2026-01-13
4308,Essencial,59.9,Ribeiro,AC,Ativo,2026-01-13
4309,Basico,39.9,Siqueira de Campos,AP,Ativo,2026-01-13
4310,Basico,39.9,Machado,AP,Churn,2026-01-13
4311,Basico,39.9,Farias,MG,Ativo,2026-01-13
4312,Premium,89.9,Viana Paulista,CE,Ativo,2026-01-13
4313,Premium,89.9,Oliveira do Galho,PB,Churn,2026-01-13
4314,Essencial,59.9,Vasconcelos,DF,Churn,2026-01-13
4315,Basico,39.9,Garcia Alegre,RN,Churn,2026-01-13
4316,Basico,39.9,Cassiano,CE,Churn,2026-01-13
4317,Basico,39.9,Câmara de Oliveira,PE,Ativo,2026-01-13
4318,Basico,39.9,Cunha de Minas,PB,Ativo,2026-01-13
4319,Premium,89.9,Marques da Prata,MT,Churn,2026-01-13
4320,Basico,39.9,Barros,AM,Churn,2026-01-13
4321,Essencial,59.9,Duarte Paulista,MT,Ativo,2026-01-13
4322,Essencial,59.9,Mendonça de Minas,PE,Ativo,2026-01-13
4323,Essencial,59.9,Pires dos Dourados,DF,Ativo,2026-01-13
4324,Essencial,59.9,Pinto,AP,Ativo,2026-01-13
4325,Essencial,59.9,Sousa,CE,Ativo,2026-01-13
4326,Essencial,59.9,Ferreira,TO,Ativo,2026-01-13
4327,Premium,89.9,da Cunha,RO,Ativo,2026-01-13
4328,Basico,39.9,Silveira do Campo,SC,Ativo,2026-01-13
4329,Premium,89.9,Mendonça de Fernandes,PA,Ativo,2026-01-13
4330,Essencial,59.9,Fogaça,PE,Ativo,2026-01-13
4331,Essencial,59.9,Oliveira do Campo,MA,Ativo,2026-01-13
4332,Premium,89.9,Porto,AL,Ativo,2026-01-13
4333,Basico,39.9,Souza Grande,RR,Ativo,2026-01-13
4334,Premium,89.9,Rodrigues,CE,Ativo,2026-01-13
4335,Basico,39.9,Souza do Campo,SC,Ativo,2026-01-13
4336,Basico,39.9,Vieira,AM,Churn,2026-01-13
4337,Premium,89.9,Oliveira,PA,Ativo,2026-01-13
4338,Essencial,59.9,Cavalcanti Grande,AL,Ativo,2026-01-13
4339,Basico,39.9,Cirino de Gomes,RR,Ativo,2026-01-13
4340,Basico,39.9,Borges de Sousa,DF,Ativo,2026-01-13
4341,Premium,89.9,Moreira,AP,Churn,2026-01-13
4342,Basico,39.9,Garcia,DF,Ativo,2026-01-13
4343,Premium,89.9,Cunha,MS,Ativo,2026-01-13
4344,Basico,39.9,Monteiro da Praia,MS,Ativo,2026-01-13
4345,Premium,89.9,Aparecida das Pedras,PI,Churn,2026-01-13
4346,Basico,39.9,Casa Grande,SP,Ativo,2026-01-13
4347,Premium,89.9,Costela,SE,Ativo,2026-01-13
4348,Basico,39.9,Santos,AL,Ativo,2026-01-13
4349,Premium,89.9,Silveira,SP,Ativo,2026-01-13
4350,Basico,39.9,Guerra,GO,Ativo,2026-01-13
4351,Basico,39.9,Vasconcelos,PI,Ativo,2026-01-13
4352,Essencial,59.9,Carvalho,PB,Ativo,2026-01-13
4353,Basico,39.9,Fonseca,AP,Ativo,2026-01-13
4354,Basico,39.9,da Luz da Mata,MA,Ativo,2026-01-13
4355,Essencial,59.9,Cunha do Campo,SE,Ativo,2026-01-13
4356,Basico,39.9,Costela,RS,Ativo,2026-01-13
4357,Essencial,59.9,Vargas das Flores,BA,Ativo,2026-01-13
4358,Premium,89.9,Abreu do Campo,AL,Ativo,2026-01-13
4359,Essencial,59.9,Câmara,TO,Ativo,2026-01-13
4360,Basico,39.9,Fernandes,RJ,Ativo,2026-01-13
4361,Essencial,59.9,Vieira,SP,Ativo,2026-01-13
4362,Basico,39.9,Barbosa,RJ,Churn,2026-01-13
4363,Basico,39.9,Ramos,RS,Ativo,2026-01-13
4364,Essencial,59.9,Porto,PR,Churn,2026-01-13
4365,Basico,39.9,Rocha da Prata,RS,Ativo,2026-01-13
4366,Essencial,59.9,Cunha,SC,Ativo,2026-01-13
4367,Premium,89.9,Montenegro Alegre,RJ,Churn,2026-01-13
4368,Basico,39.9,Sampaio,AL,Ativo,2026-01-13
4369,Essencial,59.9,Ribeiro,RN,Ativo,2026-01-13
4370,Basico,39.9,Garcia do Oeste,TO,Ativo,2026-01-13
4371,Essencial,59.9,Duarte,RO,Churn,2026-01-13
4372,Basico,39.9,da Rocha,MT,Ativo,2026-01-13
4373,Essencial,59.9,Souza de Brito,AL,Churn,2026-01-13
4374,Essencial,59.9,Borges,SE,Churn,2026-01-13
4375,Premium,89.9,Monteiro,PI,Ativo,2026-01-13
4376,Premium,89.9,Sales da Serra,MS,Ativo,2026-01-13
4377,Premium,89.9,das Neves,SP,Ativo,2026-01-13
4378,Premium,89.9,Mendes de Cavalcante,DF,Churn,2026-01-13
4379,Essencial,59.9,Martins do Sul,TO,Ativo,2026-01-13
4380,Premium,89.9,da Cunha,GO,Churn,2026-01-13
4381,Essencial,59.9,Cirino do Sul,PE,Ativo,2026-01-13
4382,Essencial,59.9,Albuquerque,CE,Ativo,2026-01-13
4383,Premium,89.9,Almeida do Sul,RS,Ativo,2026-01-13
4384,Premium,89.9,Câmara do Norte,RN,Ativo,2026-01-13
4385,Basico,39.9,Borges do Oeste,PB,Churn,2026-01-13
4386,Essencial,59.9,da Cruz do Amparo,PA,Ativo,2026-01-13
4387,Basico,39.9,Camargo,PI,Ativo,2026-01-13
4388,Premium,89.9,da Rocha,AL,Ativo,2026-01-13
4389,Premium,89.9,Câmara,ES,Ativo,2026-01-13
4390,Premium,89.9,Moraes,AM,Ativo,2026-01-13
4391,Basico,39.9,Correia,CE,Ativo,2026-01-13
4392,Premium,89.9,Abreu,AL,Ativo,2026-01-13
4393,Premium,89.9,Aparecida da Praia,RO,Churn,2026-01-13
4394,Essencial,59.9,Marques do Amparo,SP,Ativo,2026-01-13
4395,Basico,39.9,da Rosa Paulista,MT,Ativo,2026-01-13
4396,Essencial,59.9,Moura,RS,Ativo,2026-01-13
4397,Basico,39.9,Câmara do Campo,AP,Churn,2026-01-13
4398,Premium,89.9,Costa,PI,Ativo,2026-01-13
4399,Essencial,59.9,da Costa,RO,Ativo,2026-01-13
4400,Essencial,59.9,Moura dos Dourados,PE,Ativo,2026-01-13
4401,Essencial,59.9,Nascimento,PE,Ativo,2026-01-13
4402,Basico,39.9,Cardoso,RJ,Ativo,2026-01-13
4403,Essencial,59.9,Macedo,MA,Ativo,2026-01-13
4404,Premium,89.9,Silveira de Araújo,AP,Ativo,2026-01-13
4405,Essencial,59.9,Fogaça,AP,Ativo,2026-01-13
4406,Premium,89.9,Cunha de Pacheco,PB,Ativo,2026-01-13
4407,Premium,89.9,Sá,DF,Ativo,2026-01-13
4408,Premium,89.9,Fogaça de Minas,BA,Churn,2026-01-13
4409,Essencial,59.9,Novaes,MT,Ativo,2026-01-13
4410,Basico,39.9,Jesus,BA,Churn,2026-01-13
4411,Basico,39.9,da Paz do Sul,PI,Ativo,2026-01-13
4412,Basico,39.9,Novaes,PI,Ativo,2026-01-13
4413,Essencial,59.9,Andrade do Sul,RO,Ativo,2026-01-13
4414,Premium,89.9,Moreira,RR,Ativo,2026-01-13
4415,Essencial,59.9,Gomes,RJ,Churn,2026-01-13
4416,Premium,89.9,Silva,RS,Churn,2026-01-13
4417,Premium,89.9,Lopes,SC,Ativo,2026-01-13
4418,Basico,39.9,Silva,BA,Ativo,2026-01-13
4419,Essencial,59.9,Ferreira,AC,Ativo,2026-01-13
4420,Basico,39.9,Vargas,SC,Ativo,2026-01-13
4421,Essencial,59.9,da Luz,PR,Churn,2026-01-13
4422,Essencial,59.9,Porto,PE,Ativo,2026-01-13
4423,Premium,89.9,da Cunha do Galho,MS,Ativo,2026-01-13
4424,Premium,89.9,Duarte das Flores,MS,Ativo,2026-01-13
4425,Essencial,59.9,Siqueira de Ribeiro,SP,Ativo,2026-01-13
4426,Essencial,59.9,Araújo Paulista,GO,Ativo,2026-01-13
4427,Essencial,59.9,Peixoto,GO,Churn,2026-01-13
4428,Premium,89.9,Ramos,BA,Ativo,2026-01-13
4429,Premium,89.9,Sá,AP,Ativo,2026-01-13
4430,Essencial,59.9,Alves Alegre,AM,Churn,2026-01-13
4431,Basico,39.9,Caldeira,AM,Ativo,2026-01-13
4432,Basico,39.9,Correia,BA,Ativo,2026-01-13
4433,Essencial,59.9,Casa Grande,AP,Ativo,2026-01-13
4434,Essencial,59.9,Martins Paulista,ES,Ativo,2026-01-13
4435,Essencial,59.9,Pereira do Sul,AM,Ativo,2026-01-13
4436,Essencial,59.9,Azevedo,SP,Churn,2026-01-13
4437,Basico,39.9,Oliveira,ES,Churn,2026-01-13
4438,Basico,39.9,Garcia,AM,Ativo,2026-01-13
4439,Essencial,59.9,Borges,RR,Ativo,2026-01-13
4440,Essencial,59.9,da Paz do Oeste,RJ,Ativo,2026-01-13
4441,Essencial,59.9,Sales Alegre,PR,Ativo,2026-01-13
4442,Basico,39.9,Vieira,DF,Ativo,2026-01-13
4443,Essencial,59.9,Viana,PB,Ativo,2026-01-13
4444,Essencial,59.9,Cassiano de Leão,RN,Ativo,2026-01-13
4445,Essencial,59.9,Borges dos Dourados,AL,Ativo,2026-01-13
4446,Basico,39.9,Freitas Alegre,MA,Ativo,2026-01-13
4447,Premium,89.9,Ramos,RO,Ativo,2026-01-13
4448,Essencial,59.9,Santos de Barbosa,RR,Ativo,2026-01-13
4449,Premium,89.9,Rocha das Flores,PR,Ativo,2026-01-13
4450,Premium,89.9,Fonseca de Machado,BA,Ativo,2026-01-13
4451,Premium,89.9,Casa Grande,AC,Ativo,2026-01-13
4452,Basico,39.9,Montenegro,DF,Churn,2026-01-13
4453,Basico,39.9,Pires do Norte,PR,Ativo,2026-01-13
4454,Essencial,59.9,Aparecida,AL,Churn,2026-01-13
4455,Premium,89.9,Fernandes do Amparo,MA,Ativo,2026-01-13
4456,Essencial,59.9,Rocha Verde,RO,Ativo,2026-01-13
4457,Basico,39.9,Macedo de da Rosa,PA,Ativo,2026-01-13
4458,Basico,39.9,Barbosa,PE,Churn,2026-01-13
4459,Essencial,59.9,Ribeiro Paulista,SC,Ativo,2026-01-13
4460,Basico,39.9,Vargas de Machado,TO,Churn,2026-01-13
4461,Basico,39.9,Moura Grande,MS,Ativo,2026-01-13
4462,Essencial,59.9,Barros,RS,Ativo,2026-01-13
4463,Essencial,59.9,Novais da Praia,PE,Ativo,2026-01-13
4464,Premium,89.9,Pimenta,PI,Ativo,2026-01-13
4465,Basico,39.9,Almeida do Norte,RO,Ativo,2026-01-13
4466,Premium,89.9,Marques,DF,Ativo,2026-01-13
4467,Premium,89.9,Farias,PR,Churn,2026-01-13
4468,Essencial,59.9,Melo de Goiás,PR,Ativo,2026-01-13
4469,Premium,89.9,Freitas de Goiás,ES,Ativo,2026-01-13
4470,Essencial,59.9,Cirino,AL,Ativo,2026-01-13
4471,Basico,39.9,Mendonça de Barbosa,AC,Ativo,2026-01-13
4472,Essencial,59.9,Cardoso,MS,Ativo,2026-01-13
4473,Premium,89.9,Nascimento,AL,Ativo,2026-01-13
4474,Premium,89.9,Casa Grande do Campo,CE,Ativo,2026-01-13
4475,Basico,39.9,da Conceição do Campo,ES,Ativo,2026-01-13
4476,Basico,39.9,Cirino,SP,Churn,2026-01-13
4477,Premium,89.9,Casa Grande,PR,Ativo,2026-01-13
4478,Essencial,59.9,Sales,RJ,Ativo,2026-01-13
4479,Premium,89.9,Novais Alegre,AM,Ativo,2026-01-13
4480,Premium,89.9,Cirino da Serra,RO,Ativo,2026-01-13
4481,Premium,89.9,Ramos,PR,Ativo,2026-01-13
4482,Premium,89.9,Fonseca de Goiás,MG,Ativo,2026-01-13
4483,Essencial,59.9,Garcia de Freitas,AM,Ativo,2026-01-13
4484,Essencial,59.9,Caldeira do Norte,MS,Churn,2026-01-13
4485,Basico,39.9,Cunha Paulista,GO,Ativo,2026-01-13
4486,Premium,89.9,Silva,RN,Ativo,2026-01-13
4487,Premium,89.9,Leão do Amparo,BA,Ativo,2026-01-13
4488,Premium,89.9,da Mata Grande,MS,Churn,2026-01-13
4489,Basico,39.9,Jesus do Oeste,MA,Churn,2026-01-13
4490,Essencial,59.9,Pires,PA,Ativo,2026-01-13
4491,Premium,89.9,Carvalho,AP,Ativo,2026-01-13
4492,Premium,89.9,da Rosa,PA,Ativo,2026-01-13
4493,Premium,89.9,Pacheco do Galho,GO,Ativo,2026-01-13
4494,Basico,39.9,Sousa do Sul,MA,Churn,2026-01-13
4495,Premium,89.9,Andrade do Campo,AL,Ativo,2026-01-13
4496,Essencial,59.9,Souza,GO,Ativo,2026-01-13
4497,Basico,39.9,Aparecida dos Dourados,SC,Churn,2026-01-13
4498,Essencial,59.9,da Conceição de Albuquerque,PI,Ativo,2026-01-13
4499,Essencial,59.9,Macedo,GO,Ativo,2026-01-13
4500,Essencial,59.9,Camargo das Pedras,BA,Churn,2026-01-13
4501,Essencial,59.9,Casa Grande,RR,Ativo,2026-01-13
4502,Essencial,59.9,Gomes de Alves,MA,Churn,2026-01-13
4503,Basico,39.9,Duarte do Amparo,AC,Ativo,2026-01-13
4504,Basico,39.9,Guerra Verde,AP,Churn,2026-01-13
4505,Premium,89.9,Sampaio,PB,Ativo,2026-01-13
4506,Basico,39.9,Mendes de Montenegro,AM,Ativo,2026-01-13
4507,Premium,89.9,Sá do Campo,RS,Ativo,2026-01-13
4508,Basico,39.9,Nogueira da Prata,AC,Ativo,2026-01-13
4509,Essencial,59.9,Alves,MS,Ativo,2026-01-13
4510,Essencial,59.9,Alves Verde,RO,Ativo,2026-01-13
4511,Basico,39.9,Martins Alegre,RR,Ativo,2026-01-13
4512,Premium,89.9,Vieira do Campo,SP,Ativo,2026-01-13
4513,Essencial,59.9,Fogaça,BA,Ativo,2026-01-13
4514,Premium,89.9,Azevedo do Norte,RO,Ativo,2026-01-13
4515,Essencial,59.9,Pereira do Oeste,MS,Ativo,2026-01-13
4516,Premium,89.9,Moraes,CE,Ativo,2026-01-13
4517,Essencial,59.9,Rodrigues,AC,Ativo,2026-01-13
4518,Basico,39.9,Pimenta da Praia,CE,Churn,2026-01-13
4519,Basico,39.9,Albuquerque dos Dourados,PE,Ativo,2026-01-13
4520,Premium,89.9,Garcia das Pedras,RS,Ativo,2026-01-13
4521,Basico,39.9,Pinto Paulista,RO,Churn,2026-01-13
4522,Basico,39.9,Cunha,BA,Ativo,2026-01-13
4523,Basico,39.9,da Mota,GO,Churn,2026-01-13
4524,Basico,39.9,Casa Grande de Oliveira,AM,Ativo,2026-01-13
4525,Premium,89.9,Oliveira,SP,Churn,2026-01-13
4526,Premium,89.9,Ribeiro,SE,Ativo,2026-01-13
4527,Premium,89.9,Gonçalves,RJ,Ativo,2026-01-13
4528,Premium,89.9,Farias,AC,Ativo,2026-01-13
4529,Premium,89.9,Siqueira,PI,Ativo,2026-01-13
4530,Basico,39.9,Almeida do Norte,AM,Ativo,2026-01-13
4531,Premium,89.9,Pastor,RO,Ativo,2026-01-13
4532,Basico,39.9,Camargo,MS,Churn,2026-01-13
4533,Premium,89.9,Macedo da Prata,AL,Ativo,2026-01-13
4534,Essencial,59.9,Garcia,RR,Ativo,2026-01-13
4535,Essencial,59.9,Nogueira do Galho,TO,Ativo,2026-01-13
4536,Premium,89.9,Pereira,BA,Churn,2026-01-13
4537,Premium,89.9,Nogueira de Moraes,MT,Ativo,2026-01-13
4538,Premium,89.9,Farias de Sousa,PI,Ativo,2026-01-13
4539,Essencial,59.9,da Mota de Fogaça,AM,Churn,2026-01-13
4540,Premium,89.9,Vieira,MT,Churn,2026-01-13
4541,Basico,39.9,Caldeira,RN,Ativo,2026-01-13
4542,Premium,89.9,Aparecida do Oeste,AP,Ativo,2026-01-13
4543,Essencial,59.9,Azevedo,RJ,Churn,2026-01-13
4544,Basico,39.9,das Neves de Albuquerque,PB,Ativo,2026-01-13
4545,Basico,39.9,Fernandes,AP,Churn,2026-01-13
4546,Essencial,59.9,Montenegro,MA,Churn,2026-01-13
4547,Basico,39.9,da Costa de da Costa,AC,Ativo,2026-01-13
4548,Essencial,59.9,Vasconcelos,PB,Ativo,2026-01-13
4549,Basico,39.9,Mendes do Amparo,GO,Ativo,2026-01-13
4550,Premium,89.9,Câmara,RS,Ativo,2026-01-13
4551,Premium,89.9,Aragão de Farias,MT,Ativo,2026-01-13
4552,Basico,39.9,Mendonça,PR,Ativo,2026-01-13
4553,Basico,39.9,Oliveira do Sul,CE,Ativo,2026-01-13
4554,Premium,89.9,Costela,RN,Ativo,2026-01-13
4555,Basico,39.9,Porto do Amparo,AC,Churn,2026-01-13
4556,Basico,39.9,Gonçalves,MA,Ativo,2026-01-13
4557,Premium,89.9,Mendes,PA,Ativo,2026-01-13
4558,Premium,89.9,Camargo Verde,AC,Ativo,2026-01-13
4559,Basico,39.9,Martins,MA,Churn,2026-01-13
4560,Premium,89.9,Fonseca,PI,Ativo,2026-01-13
4561,Basico,39.9,Moraes,MA,Churn,2026-01-13
4562,Premium,89.9,Caldeira da Praia,SP,Ativo,2026-01-13
4563,Basico,39.9,da Rocha do Amparo,BA,Ativo,2026-01-13
4564,Basico,39.9,Cirino de Souza,PE,Churn,2026-01-13
4565,Essencial,59.9,Cassiano,RO,Ativo,2026-01-13
4566,Essencial,59.9,Garcia Alegre,AL,Ativo,2026-01-13
4567,Essencial,59.9,Moraes,MA,Ativo,2026-01-13
4568,Essencial,59.9,Silveira da Serra,AM,Ativo,2026-01-13
4569,Basico,39.9,da Rocha do Norte,SC,Ativo,2026-01-13
4570,Premium,89.9,Cardoso,SE,Churn,2026-01-13
4571,Basico,39.9,Aragão,PI,Ativo,2026-01-13
4572,Basico,39.9,Farias das Flores,RR,Churn,2026-01-13
4573,Essencial,59.9,Vieira do Norte,PE,Ativo,2026-01-13
4574,Essencial,59.9,Ribeiro,GO,Ativo,2026-01-13
4575,Basico,39.9,Guerra,CE,Ativo,2026-01-13
4576,Premium,89.9,Pastor,BA,Ativo,2026-01-13
4577,Premium,89.9,Cavalcante Paulista,AL,Ativo,2026-01-13
4578,Essencial,59.9,da Paz da Praia,ES,Churn,2026-01-13
4579,Premium,89.9,Duarte,DF,Ativo,2026-01-13
4580,Essencial,59.9,Caldeira,GO,Ativo,2026-01-13
4581,Basico,39.9,Fonseca,MG,Ativo,2026-01-13
4582,Premium,89.9,Lima de Goiás,SE,Ativo,2026-01-13
4583,Basico,39.9,Novais,TO,Ativo,2026-01-13
4584,Premium,89.9,Costa,RN,Ativo,2026-01-13
4585,Premium,89.9,Camargo do Sul,AM,Churn,2026-01-13
4586,Premium,89.9,Pimenta,MS,Ativo,2026-01-13
4587,Premium,89.9,Novaes de Casa Grande,AC,Ativo,2026-01-13
4588,Essencial,59.9,Jesus dos Dourados,RS,Ativo,2026-01-13
4589,Basico,39.9,Nunes,ES,Ativo,2026-01-13
4590,Essencial,59.9,Pires de Pereira,AM,Ativo,2026-01-13
4591,Premium,89.9,Moura,PB,Ativo,2026-01-13
4592,Basico,39.9,Melo,RJ,Churn,2026-01-13
4593,Basico,39.9,Araújo de Novais,ES,Ativo,2026-01-13
4594,Basico,39.9,Garcia,GO,Ativo,2026-01-13
4595,Premium,89.9,da Costa,MA,Ativo,2026-01-13
4596,Essencial,59.9,Silveira de Lopes,RR,Ativo,2026-01-13
4597,Essencial,59.9,Nogueira,RS,Ativo,2026-01-13
4598,Essencial,59.9,da Mota do Amparo,MA,Ativo,2026-01-13
4599,Essencial,59.9,Castro da Praia,SP,Churn,2026-01-13
4600,Basico,39.9,Fernandes de Correia,RJ,Ativo,2026-01-13
4601,Basico,39.9,Pacheco,RS,Ativo,2026-01-13
4602,Basico,39.9,Oliveira de Minas,AM,Ativo,2026-01-13
4603,Essencial,59.9,Oliveira Verde,PR,Churn,2026-01-13
4604,Premium,89.9,da Cunha,RJ,Ativo,2026-01-13
4605,Essencial,59.9,Moraes da Serra,RO,Ativo,2026-01-13
4606,Basico,39.9,Montenegro,MG,Churn,2026-01-13
4607,Essencial,59.9,Cassiano,PI,Churn,2026-01-13
4608,Basico,39.9,Cavalcante,MA,Ativo,2026-01-13
4609,Premium,89.9,Costela,GO,Ativo,2026-01-13
4610,Premium,89.9,Fonseca Grande,MA,Ativo,2026-01-13
4611,Basico,39.9,Cassiano,DF,Churn,2026-01-13
4612,Premium,89.9,Nascimento,RO,Ativo,2026-01-13
4613,Basico,39.9,das Neves,PI,Ativo,2026-01-13
4614,Premium,89.9,Pires do Galho,ES,Ativo,2026-01-13
4615,Essencial,59.9,Silveira,PE,Ativo,2026-01-13
4616,Basico,39.9,Leão,PB,Ativo,2026-01-13
4617,Basico,39.9,Borges de Pacheco,RN,Ativo,2026-01-13
4618,Essencial,59.9,Porto do Norte,BA,Ativo,2026-01-13
4619,Premium,89.9,da Rocha de Novaes,CE,Ativo,2026-01-13
4620,Basico,39.9,Freitas,RS,Ativo,2026-01-13
4621,Essencial,59.9,Novais da Serra,AP,Ativo,2026-01-13
4622,Essencial,59.9,das Neves das Pedras,MA,Ativo,2026-01-13
4623,Basico,39.9,Aparecida de Vargas,SP,Ativo,2026-01-13
4624,Premium,89.9,da Mota do Campo,RN,Ativo,2026-01-13
4625,Basico,39.9,Peixoto,PI,Ativo,2026-01-13
4626,Premium,89.9,Rocha,SE,Ativo,2026-01-13
4627,Basico,39.9,Farias,RO,Ativo,2026-01-13
4628,Premium,89.9,Leão do Amparo,AC,Churn,2026-01-13
4629,Basico,39.9,Rezende,ES,Ativo,2026-01-13
4630,Essencial,59.9,da Cruz,GO,Churn,2026-01-13
4631,Essencial,59.9,da Rocha,AC,Ativo,2026-01-13
4632,Essencial,59.9,Montenegro dos Dourados,TO,Ativo,2026-01-13
4633,Premium,89.9,Cardoso,RO,Ativo,2026-01-13
4634,Essencial,59.9,Nunes de Silveira,SE,Ativo,2026-01-13
4635,Premium,89.9,Carvalho,RO,Ativo,2026-01-13
4636,Essencial,59.9,Peixoto de Goiás,RO,Ativo,2026-01-13
4637,Essencial,59.9,Siqueira,TO,Ativo,2026-01-13
4638,Basico,39.9,Lima,AL,Ativo,2026-01-13
4639,Premium,89.9,Cavalcanti Verde,ES,Ativo,2026-01-13
4640,Essencial,59.9,Gonçalves do Galho,SE,Ativo,2026-01-13
4641,Basico,39.9,Mendes,GO,Ativo,2026-01-13
4642,Premium,89.9,Nogueira do Oeste,RO,Ativo,2026-01-13
4643,Essencial,59.9,Fogaça das Pedras,MT,Churn,2026-01-13
4644,Premium,89.9,das Neves de Martins,RR,Ativo,2026-01-13
4645,Premium,89.9,Fonseca,RJ,Ativo,2026-01-13
4646,Basico,39.9,Borges,MG,Ativo,2026-01-13
4647,Essencial,59.9,Pastor,PE,Ativo,2026-01-13
4648,Essencial,59.9,da Paz de Vasconcelos,GO,Ativo,2026-01-13
4649,Basico,39.9,Nascimento Alegre,CE,Ativo,2026-01-13
4650,Essencial,59.9,Barros da Prata,MT,Ativo,2026-01-13
4651,Essencial,59.9,da Mota,RN,Ativo,2026-01-13
4652,Basico,39.9,Pacheco,MS,Ativo,2026-01-13
4653,Basico,39.9,Marques,PA,Ativo,2026-01-13
4654,Premium,89.9,Barros,AC,Ativo,2026-01-13
4655,Premium,89.9,Peixoto de Goiás,RR,Ativo,2026-01-13
4656,Basico,39.9,Cunha do Galho,MA,Churn,2026-01-13
4657,Essencial,59.9,Peixoto da Prata,ES,Ativo,2026-01-13
4658,Basico,39.9,Barros dos Dourados,AP,Ativo,2026-01-13
4659,Basico,39.9,Porto Alegre,PI,Ativo,2026-01-13
4660,Premium,89.9,da Paz,ES,Ativo,2026-01-13
4661,Basico,39.9,Costa,SP,Ativo,2026-01-13
4662,Premium,89.9,Fernandes da Praia,PE,Ativo,2026-01-13
4663,Premium,89.9,Albuquerque,PA,Ativo,2026-01-13
4664,Premium,89.9,Teixeira,MS,Ativo,2026-01-13
4665,Basico,39.9,Barbosa de das Neves,SP,Ativo,2026-01-13
4666,Premium,89.9,Gonçalves,PR,Ativo,2026-01-13
4667,Basico,39.9,Correia da Mata,AL,Churn,2026-01-13
4668,Essencial,59.9,Monteiro dos Dourados,PA,Ativo,2026-01-13
4669,Basico,39.9,Teixeira dos Dourados,RJ,Ativo,2026-01-13
4670,Essencial,59.9,Castro do Amparo,MG,Ativo,2026-01-13
4671,Basico,39.9,Almeida,BA,Ativo,2026-01-13
4672,Essencial,59.9,Machado,SP,Ativo,2026-01-13
4673,Basico,39.9,da Costa de Montenegro,PB,Ativo,2026-01-13
4674,Premium,89.9,da Cruz de das Neves,MT,Ativo,2026-01-13
4675,Essencial,59.9,Azevedo do Galho,SP,Ativo,2026-01-13
4676,Essencial,59.9,Peixoto da Mata,CE,Ativo,2026-01-13
4677,Essencial,59.9,Silva das Pedras,PI,Ativo,2026-01-13
4678,Essencial,59.9,Peixoto da Prata,PA,Ativo,2026-01-13
4679,Premium,89.9,Pires,PR,Ativo,2026-01-13
4680,Basico,39.9,Novais,RS,Ativo,2026-01-13
4681,Essencial,59.9,Moura Alegre,RS,Churn,2026-01-13
4682,Basico,39.9,Fogaça,PI,Ativo,2026-01-13
4683,Basico,39.9,Nunes de Sousa,RJ,Ativo,2026-01-13
4684,Basico,39.9,Nunes Paulista,TO,Ativo,2026-01-13
4685,Basico,39.9,Cassiano das Flores,MS,Ativo,2026-01-13
4686,Premium,89.9,Gomes,SP,Ativo,2026-01-13
4687,Essencial,59.9,Garcia Verde,MG,Ativo,2026-01-13
4688,Basico,39.9,da Costa,MT,Ativo,2026-01-13
4689,Basico,39.9,Nascimento de Minas,SE,Ativo,2026-01-13
4690,Premium,89.9,Lima,PR,Ativo,2026-01-13
4691,Basico,39.9,Montenegro de da Costa,PB,Ativo,2026-01-13
4692,Essencial,59.9,Azevedo,RO,Ativo,2026-01-13
4693,Premium,89.9,Silva Verde,RN,Ativo,2026-01-13
4694,Essencial,59.9,Fonseca de Moraes,ES,Ativo,2026-01-13
4695,Basico,39.9,Ferreira,DF,Ativo,2026-01-13
4696,Essencial,59.9,da Conceição,AM,Ativo,2026-01-13
4697,Essencial,59.9,Barbosa,PE,Churn,2026-01-13
4698,Essencial,59.9,Cassiano de Vargas,AM,Ativo,2026-01-13
4699,Essencial,59.9,Costela,AP,Ativo,2026-01-13
4700,Basico,39.9,da Conceição do Amparo,PI,Ativo,2026-01-13
4701,Basico,39.9,Borges,MS,Ativo,2026-01-13
4702,Basico,39.9,Porto da Serra,RN,Ativo,2026-01-13
4703,Premium,89.9,Moura das Pedras,TO,Ativo,2026-01-13
4704,Premium,89.9,Nogueira do Amparo,GO,Ativo,2026-01-13
4705,Premium,89.9,Pereira Paulista,PE,Ativo,2026-01-13
4706,Essencial,59.9,Cardoso Verde,SE,Ativo,2026-01-13
4707,Basico,39.9,Costa Paulista,MS,Ativo,2026-01-13
4708,Essencial,59.9,da Cruz das Pedras,MA,Ativo,2026-01-13
4709,Premium,89.9,Nunes,MG,Ativo,2026-01-13
